OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,SHAPE_Length,SHAPE_Area
5954,26,Wicklow,142425,14/10/2020 00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,1061,744.9534843,,,3.023909986,0.271161131
5955,1,Carlow,56932,15/10/2020 00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,360,632.3333099,,,2.284158856,0.118863196
5956,2,Cavan,76176,15/10/2020 00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,1532,2011.132115,,,3.767411239,0.264466477
5957,3,Clare,118817,15/10/2020 00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,976,821.4312767,,,7.575907373,0.425059339
5958,4,Cork,542868,15/10/2020 00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,3540,652.0922213,,,16.28422316,0.97200219
5959,5,Donegal,159192,15/10/2020 00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,1594,1001.306598,,,15.6269076,0.678171191
5960,6,Dublin,1347359,15/10/2020 00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,20145,1495.147173,,,3.333932494,0.12572681
5961,7,Galway,258058,15/10/2020 00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,1384,536.3135419,,,14.9724478,0.822419409
5962,8,Kerry,147707,15/10/2020 00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,662,448.1845816,,,13.32388227,0.618598264
5963,9,Kildare,222504,15/10/2020 00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,3067,1378.402186,,,3.108141726,0.228501976
5964,10,Kilkenny,99232,15/10/2020 00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,594,598.5972267,,,3.183064747,0.273913528
5965,11,Laois,84697,15/10/2020 00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,608,717.8530526,,,2.846152381,0.229854719
5966,12,Leitrim,32044,15/10/2020 00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,188,586.6932967,,,3.182230928,0.218332273
5967,13,Limerick,194899,15/10/2020 00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,1389,712.6768224,,,4.999753253,0.354096694
5968,14,Longford,40873,15/10/2020 00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,444,1086.291684,,,2.230337776,0.147954107
5969,15,Louth,128884,15/10/2020 00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1287,998.5723596,,,2.56496388,0.113438177
5970,16,Mayo,130507,15/10/2020 00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,815,624.4875754,,,15.7035406,0.762041895
5971,17,Meath,195044,15/10/2020 00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,1883,965.4231866,,,4.0750673,0.318615395
5972,18,Monaghan,61386,15/10/2020 00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,923,1503.600169,,,2.848164607,0.178099248
5973,19,Offaly,77961,15/10/2020 00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,848,1087.723349,,,4.187486599,0.268659253
5974,20,Roscommon,64544,15/10/2020 00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,598,926.4997521,,,4.4648332,0.347529634
5975,21,Sligo,65535,15/10/2020 00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,374,570.6874189,,,5.049680101,0.252720854
5976,22,Tipperary,159553,15/10/2020 00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,947,593.5331833,,,5.61515128,0.565636165
5977,23,Waterford,116176,15/10/2020 00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,472,406.2801267,,,4.868378673,0.239938129
5978,24,Westmeath,88770,15/10/2020 00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,978,1101.723555,,,3.089091108,0.24984925
5979,25,Wexford,149722,15/10/2020 00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,713,476.2159202,,,4.261601958,0.311355248
5980,26,Wicklow,142425,15/10/2020 00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,1081,758.9959628,,,3.023909986,0.271161131
5981,1,Carlow,56932,16/10/2020 00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,365,641.115717,,,2.284158856,0.118863196
5982,2,Cavan,76176,16/10/2020 00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,1559,2046.57635,,,3.767411239,0.264466477
5983,3,Clare,118817,16/10/2020 00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,1008,848.3634497,,,7.575907373,0.425059339
5984,4,Cork,542868,16/10/2020 00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,3689,679.5390408,,,16.28422316,0.97200219
5985,5,Donegal,159192,16/10/2020 00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,1637,1028.318006,,,15.6269076,0.678171191
5986,6,Dublin,1347359,16/10/2020 00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,20424,1515.854349,,,3.333932494,0.12572681
5987,7,Galway,258058,16/10/2020 00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,1491,577.7770889,,,14.9724478,0.822419409
5988,8,Kerry,147707,16/10/2020 00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,717,485.4204608,,,13.32388227,0.618598264
5989,9,Kildare,222504,16/10/2020 00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,3120,1402.221983,,,3.108141726,0.228501976
5990,10,Kilkenny,99232,16/10/2020 00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,618,622.7829732,,,3.183064747,0.273913528
5991,11,Laois,84697,16/10/2020 00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,621,733.2018844,,,2.846152381,0.229854719
5992,12,Leitrim,32044,16/10/2020 00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,189,589.8140057,,,3.182230928,0.218332273
5993,13,Limerick,194899,16/10/2020 00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,1464,751.1582922,,,4.999753253,0.354096694
5994,14,Longford,40873,16/10/2020 00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,462,1130.330536,,,2.230337776,0.147954107
5995,15,Louth,128884,16/10/2020 00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1305,1012.538407,,,2.56496388,0.113438177
5996,16,Mayo,130507,16/10/2020 00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,831,636.7474542,,,15.7035406,0.762041895
5997,17,Meath,195044,16/10/2020 00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,1991,1020.795308,,,4.0750673,0.318615395
5998,18,Monaghan,61386,16/10/2020 00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,924,1505.229205,,,2.848164607,0.178099248
5999,19,Offaly,77961,16/10/2020 00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,886,1136.465669,,,4.187486599,0.268659253
6000,20,Roscommon,64544,16/10/2020 00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,607,940.4437283,,,4.4648332,0.347529634
6001,21,Sligo,65535,16/10/2020 00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,389,593.5759518,,,5.049680101,0.252720854
6002,22,Tipperary,159553,16/10/2020 00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,963,603.5611991,,,5.61515128,0.565636165
6003,23,Waterford,116176,16/10/2020 00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,500,430.3814902,,,4.868378673,0.239938129
6004,24,Westmeath,88770,16/10/2020 00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,1019,1147.91033,,,3.089091108,0.24984925
6005,25,Wexford,149722,16/10/2020 00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,793,529.6482815,,,4.261601958,0.311355248
6006,26,Wicklow,142425,16/10/2020 00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,1107,777.2511848,,,3.023909986,0.271161131
6007,1,Carlow,56932,17/10/2020 00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,385,676.2453453,,,2.284158856,0.118863196
6008,2,Cavan,76176,17/10/2020 00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,1603,2104.337324,,,3.767411239,0.264466477
6009,3,Clare,118817,17/10/2020 00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,1030,866.8793186,,,7.575907373,0.425059339
6010,4,Cork,542868,17/10/2020 00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,3845,708.2753082,,,16.28422316,0.97200219
6011,5,Donegal,159192,17/10/2020 00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,1649,1035.856073,,,15.6269076,0.678171191
6012,6,Dublin,1347359,17/10/2020 00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,20832,1546.135811,,,3.333932494,0.12572681
6013,7,Galway,258058,17/10/2020 00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,1542,597.5400879,,,14.9724478,0.822419409
6014,8,Kerry,147707,17/10/2020 00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,753,509.7930362,,,13.32388227,0.618598264
6015,9,Kildare,222504,17/10/2020 00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,3207,1441.322403,,,3.108141726,0.228501976
6016,10,Kilkenny,99232,17/10/2020 00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,628,632.8603676,,,3.183064747,0.273913528
6017,11,Laois,84697,17/10/2020 00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,644,760.3575097,,,2.846152381,0.229854719
6018,12,Leitrim,32044,17/10/2020 00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,194,605.4175509,,,3.182230928,0.218332273
6019,13,Limerick,194899,17/10/2020 00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,1518,778.8649506,,,4.999753253,0.354096694
6020,14,Longford,40873,17/10/2020 00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,475,1162.136374,,,2.230337776,0.147954107
6021,15,Louth,128884,17/10/2020 00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1312,1017.969647,,,2.56496388,0.113438177
6022,16,Mayo,130507,17/10/2020 00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,861,659.7347269,,,15.7035406,0.762041895
6023,17,Meath,195044,17/10/2020 00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,2071,1061.811694,,,4.0750673,0.318615395
6024,18,Monaghan,61386,17/10/2020 00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,941,1532.922816,,,2.848164607,0.178099248
6025,19,Offaly,77961,17/10/2020 00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,911,1168.532984,,,4.187486599,0.268659253
6026,20,Roscommon,64544,17/10/2020 00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,634,982.2756569,,,4.4648332,0.347529634
6027,21,Sligo,65535,17/10/2020 00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,397,605.7831693,,,5.049680101,0.252720854
6028,22,Tipperary,159553,17/10/2020 00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,999,626.1242346,,,5.61515128,0.565636165
6029,23,Waterford,116176,17/10/2020 00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,505,434.6853051,,,4.868378673,0.239938129
6030,24,Westmeath,88770,17/10/2020 00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,1059,1192.970598,,,3.089091108,0.24984925
6031,25,Wexford,149722,17/10/2020 00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,828,553.0249396,,,4.261601958,0.311355248
6032,26,Wicklow,142425,17/10/2020 00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,1139,799.7191504,,,3.023909986,0.271161131
6033,1,Carlow,56932,18/10/2020 00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,396,695.5666409,,,2.284158856,0.118863196
6034,2,Cavan,76176,18/10/2020 00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,1634,2145.032556,,,3.767411239,0.264466477
6035,3,Clare,118817,18/10/2020 00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,1063,894.653122,,,7.575907373,0.425059339
6036,4,Cork,542868,18/10/2020 00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,4076,750.8270887,,,16.28422316,0.97200219
6037,5,Donegal,159192,18/10/2020 00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,1688,1060.354792,,,15.6269076,0.678171191
6038,6,Dublin,1347359,18/10/2020 00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,21066,1563.50312,,,3.333932494,0.12572681
6039,7,Galway,258058,18/10/2020 00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,1602,620.790675,,,14.9724478,0.822419409
6040,8,Kerry,147707,18/10/2020 00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,800,541.6127875,,,13.32388227,0.618598264
6041,9,Kildare,222504,18/10/2020 00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,3249,1460.198468,,,3.108141726,0.228501976
6042,10,Kilkenny,99232,18/10/2020 00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,637,641.9300226,,,3.183064747,0.273913528
6043,11,Laois,84697,18/10/2020 00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,665,785.1517763,,,2.846152381,0.229854719
6044,12,Leitrim,32044,18/10/2020 00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,199,621.021096,,,3.182230928,0.218332273
6045,13,Limerick,194899,18/10/2020 00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,1564,802.4669188,,,4.999753253,0.354096694
6046,14,Longford,40873,18/10/2020 00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,487,1191.495608,,,2.230337776,0.147954107
6047,15,Louth,128884,18/10/2020 00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1317,1021.849105,,,2.56496388,0.113438177
6048,16,Mayo,130507,18/10/2020 00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,888,680.4232723,,,15.7035406,0.762041895
6049,17,Meath,195044,18/10/2020 00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,2101,1077.192839,,,4.0750673,0.318615395
6050,18,Monaghan,61386,18/10/2020 00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,954,1554.100283,,,2.848164607,0.178099248
6051,19,Offaly,77961,18/10/2020 00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,924,1185.207989,,,4.187486599,0.268659253
6052,20,Roscommon,64544,18/10/2020 00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,644,997.7689638,,,4.4648332,0.347529634
6053,21,Sligo,65535,18/10/2020 00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,424,646.9825284,,,5.049680101,0.252720854
6054,22,Tipperary,159553,18/10/2020 00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,1016,636.7790013,,,5.61515128,0.565636165
6055,23,Waterford,116176,18/10/2020 00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,519,446.7359868,,,4.868378673,0.239938129
6056,24,Westmeath,88770,18/10/2020 00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,1090,1227.892306,,,3.089091108,0.24984925
